time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol,symbol
2020-09-14,382.82,370.75,366.28,1111989.07,419514214.33,377.26,multiply,BTC,ETH
2020-09-15,382.28,362.54,377.26,872072.14,317572911.45,364.16,multiply,BTC,ETH
2020-09-16,370.9,363.23,364.16,779983.24,284764527.24,365.09,multiply,BTC,ETH
2020-09-17,394.57,364.04,365.09,1409168.77,548924125.68,389.54,multiply,BTC,ETH
2020-09-18,391.69,379.76,389.54,1017844.84,391327582.63,384.47,multiply,BTC,ETH
2020-09-19,389.7,382.61,384.47,646138.01,248935189.81,385.27,multiply,BTC,ETH
2020-09-20,380.84,369.05,385.27,717282.81,266122857.13,371.02,multiply,BTC,ETH
2020-09-21,376.42,332.74,371.06,675272.56,235743740.73,340.19,direct,,ETH
2020-09-22,346.8,335.89,340.19,387847.54,132686320.89,344.25,direct,,ETH
2020-09-23,344.61,314.7,344.25,492135.39,163392957.36,320.19,direct,,ETH
2020-09-24,352.84,317.14,320.19,530250.06,178780604.82,349.18,direct,,ETH
2020-09-25,358.04,338.01,349.18,455676.68,158007481.04,352.02,direct,,ETH
2020-09-26,355.52,348.76,352.05,517452.21,183296884.19,354.23,multiply,BTC,ETH
2020-09-27,361.72,353.42,354.23,548129.55,196081931.5,357.73,multiply,BTC,ETH
2020-09-28,368.15,352.09,357.67,338025.49,122046214.19,354.01,direct,,ETH
2020-09-29,360.59,350.49,354.01,301692.93,107212650.86,359.92,direct,,ETH
2020-09-30,361.43,355.4,359.82,519993.66,187102579.35,359.82,multiply,BTC,ETH
2020-10-01,359.37,350.66,359.82,679105.54,239865351.68,353.21,multiply,BTC,ETH
2020-10-02,354.28,334.71,353.09,405076.24,138979278.48,345.83,direct,,ETH
2020-10-03,349.91,344.31,345.96,403367.62,139693448.38,346.32,multiply,BTC,ETH
2020-10-04,353.57,348.34,346.32,336496.16,118652727.18,352.61,multiply,BTC,ETH
2020-10-05,357.64,353.32,352.61,392691.17,138916761.21,353.76,multiply,BTC,ETH
2020-10-06,355.32,336.93,353.84,324629.12,112291749.41,340.85,direct,,ETH
2020-10-07,342.87,333.27,340.85,341462.64,115694720.97,341.91,direct,,ETH
2020-10-08,353.4,334.35,341.91,295984.38,102219748.95,351.2,direct,,ETH
2020-10-09,368.51,347.19,351.2,336130.72,120746450.13,365.41,direct,,ETH
2020-10-10,378.52,365.2,365.41,253908.73,94915521.94,370.88,direct,,ETH
2020-10-11,376.42,371.75,370.8,405554.05,151826472.42,374.37,multiply,BTC,ETH
2020-10-12,395.22,365.82,374.4,369132.22,140830030.43,386.91,direct,,ETH
2020-10-13,387.82,374.78,386.91,255939.5,97704716.98,381.41,direct,,ETH
2020-10-14,384.25,377.28,381.21,478125.8,181262215.14,379.11,multiply,BTC,ETH
2020-10-15,383.69,377.36,379.11,591728.69,223497544.12,377.7,multiply,BTC,ETH
2020-10-16,379.9,361.57,377.82,318744.72,117467322.34,365.58,direct,,ETH
2020-10-17,369.11,366.27,365.72,322825.81,119010667.66,368.65,multiply,BTC,ETH
2020-10-18,379.59,372.8,368.65,359498.81,136049864.63,378.44,multiply,BTC,ETH
2020-10-19,384.42,373.04,378.44,257142.52,97474550.54,379.41,direct,,ETH
2020-10-20,386.03,367.91,379.39,859418.6,316902577.83,368.74,multiply,BTC,ETH
2020-10-21,401.78,368.19,368.83,731278.91,283451951.4,391.46,direct,,ETH
2020-10-22,421.25,391.34,391.46,567385.97,232628091.79,414.5,direct,,ETH
2020-10-23,419.47,401.93,414.5,330934.12,136314943.28,409.57,direct,,ETH
2020-10-24,418.85,410.45,409.59,455908.25,188086893.4,412.55,multiply,BTC,ETH
2020-10-25,411.97,406.1,412.55,415309.34,168766807.67,406.36,multiply,BTC,ETH
2020-10-26,411.39,382.64,406.3,405412.22,160975600.73,393.11,direct,,ETH
2020-10-27,410.25,390.4,393.11,264061.94,105902450.86,403.74,direct,,ETH
